app_name,app_size_bytes,app_price,app_ratings_count,app_rating,app_genre
KleptoCats,391116800,0,13300,4.5,Games
僕の妹が死んだ。,83909632,0,0,0,Games
Monster Busters: Link Flash,125476864,0,42,4.5,Games
Dog Mendonca,534096896,4.99,24,3.5,Games
Les Anges,58943488,0,0,0,Entertainment
Sudoku Pro Edition,8185856,2.99,56,3.5,Games
Leap Day,196566016,0,3763,4.5,Games
Walls & Balls,113096704,0,110,4,Games
Note Rush: Learn Music Sight Reading + Piano Notes,224086016,3.99,45,4.5,Games
ROMANCING SAGA 2,356268032,17.99,58,4,Games
Teeter – Endless Arcade Balancer,112320512,0,50,4,Games
RPG 偽りの物語 / ドット絵ロールプレイングゲーム,237879296,0.99,0,0,Games
Fake Message - Make a fake lock screen,7939072,0.99,6,3,Entertainment
Gravity Square!,151777280,0,58,2.5,Games
My Town : School,406969344,2.99,138,4,Entertainment
Black Hole Joyrider,30263296,0.99,8,2.5,Games
Mersenne Melodic Percussion Synthesizer,5267456,5.99,17,4.5,Music
Letter Soup - Word Game,88837120,0,18358,4.5,Games
金のフレーズ 〜「新TOEIC®TEST 出る単特急 金のフレーズ」収録 〜,85052416,4.99,0,0,Education
Figure Skater - Girls Makeup & Dressup Salon Game,90331136,1.99,6,5,Games
脳トレ物理パズル【キタコレ！】～IQの限界に挑めるパズルゲーム～ktkr,173859840,0,0,0,Games
Folioscope,19379200,0,339,4.5,Entertainment
Fear the Walking Dead: Dead Run–Tactical Runner,835548160,0,2533,4.5,Games
Journey of 1000 Stars,29959168,1.99,22,4.5,Games
Versus Run,213704704,0,766,4.5,Games
Puzzlepops!,132981760,1.99,19,5,Games
Shopping Mall Car Parking Simulator a Real Driving Racing Game,203485184,0,205,4,Games
Alchemic Maze,65435648,2.99,17,5,Games
Card Wars Kingdom - Adventure Time,997171200,0,4283,3.5,Games
DreamWorks Friends - get ready for the day!,185370624,1.99,17,5,Education
Chameleon Run,93931520,1.99,4580,4.5,Games
Minescape,79834112,0,84,3.5,Games
King of Avalon: Dragon Warfare,191580160,0,3326,4,Games
鬼畜三国-红将觉醒,213086208,0,0,0,Games
轩辕剑叁外传之天之痕-正版经典仙侠授权,831783936,0,0,0,Games
Crazy Truck!,79053824,0,14,4,Games
live.ly - live video streaming,143863808,0,4145,3.5,Social Networking
Final Kick VR - Virtual Reality free soccer game for Google Cardboard,218329088,0,18,4,Games
Train Kit,32340992,2.99,66,4,Games
Crypt of the NecroDancer Pocket Edition,1180269568,4.99,247,4.5,Games
Hackers - Join the Cyberwar!,248681472,0,1759,4.5,Games
Disney Princess: Charmed Adventures,617468928,0,164,3.5,Entertainment
Guild of Dungeoneering,377589760,5.99,1232,4.5,Games
Oz: Broken Kingdom™,955086848,0,4074,4.5,Games
SLAAAASH ! -Cut and Smash ! refreshing Puzzle-,47260672,0,1,5,Games
Hex Crush!,138152960,0,1202,4.5,Games
Bernie Sandwiches - Run For The White House,46030848,0,472,4.5,Games
【ひっぱりパズル】ズキュ〜〜〜〜ン！,85823488,0,0,0,Games
君にはクリアできませんよ,6600704,0,0,0,Games
ほぼ無理ゲー,21790720,0,0,0,Games
五目並べ - オンライン対戦搭載！,48455680,0,0,0,Games
YO-KAI WATCH Wibble Wobble,77443072,0,4275,4.5,Games
Room Escape [SECRET CODE 2],68177920,0,20,5,Games
香哈菜谱-最专业的家常菜谱大全 无广告版,42312704,0.99,0,0,Food & Drink
謎解き,16080896,0,0,0,Book
Smash Slots,113942528,0,663,4.5,Games
Escape from the ICU room.,96123904,0,5,4,Games
Moorish Kingdom,713567232,2.99,33,4,Games
Collageable - Photo Collage Maker Pic Grid Free,90942464,0,5112,4.5,Photo & Video
Camping With Grandpa,110712832,2.99,25,3.5,Education
Blocs Wave - Make & Record Music,70608896,0,158,4,Music
Snail Bob 2,611215360,0,276,4.5,Games
Curvulate,22950912,0,43,4,Games
Fran Bow Chapter 1,114072576,1.99,57,3.5,Games
Jottit,72340480,0,14,2,Productivity
Dark Tales: Edgar Allan Poe’s The Tell-tale Heart - A Hidden Object Mystery (Full),871531520,6.99,61,3,Games
FarmVille: Tropic Escape - Harvest in Paradise,204402688,0,16457,4.5,Games
Able Black,312574976,1.99,876,5,Games
SKATEmoji - Keyboard,24901632,1.99,14,3.5,Utilities
CUBE 360° ～想像力×知能×反射神経～,22441984,0,0,0,Games
勘違い探し（俺のこと・・・）,32477184,0,0,0,Games
Pythonista 3,506323968,9.99,180,5,Productivity
秒速で1億円 貢ぐ男 ～美女キャラ集結！from ギャングロード JOKER～,72392704,0,0,0,Games
MineSweeper マインスイーパ無料,8053760,0,0,0,Games
銀魂 公式連載アプリ〜銀魂の漫画が毎週１巻読めるアプリ〜,39901184,0,1,1,Book
ZEDGE™ Wallpapers,61203456,0,2215,3.5,Entertainment
Cool Jigsaw Puzzles,342103040,0,63,4,Games
Gravity Switch,43257856,0,1405,4.5,Games
Disney LOL,59685888,0,1259,4,Entertainment
Flappy Bird : original version !,7298048,0,516,4.5,Games
Fireboy and Watergirl: Online in the Forest Temple - Multiplayer Running and Adventure Game,108116992,0,3965,3.5,Games
Twisty Arrow - Shoot the Circle Wheel,80547840,0,4440,4.5,Games
Wonder Keyboard: Sound Smart & Funny with AI,71102464,0,375,4.5,Utilities
CHINGOJI,21342208,0.99,58,3,Entertainment
Mixed Macho Arts,65502208,0.99,9,3,Games
Goosebumps Night of Scares.,345457664,2.99,20,4.5,Games
ST channel ［エスティーチャンネル］- 雑誌『セブンティーン』公式アプリ,73465856,0,0,0,News
Live Wallpapers Pro by Themify - Dynamic Animated Themes and Backgrounds,24157184,2.99,154,4,Entertainment
国金宝理财-15%年化收益的金融投资赚钱软件,48665600,0,0,0,Finance
Puzzle Monster Quest - New MultiPlayer,1125521408,0,894,4.5,Games
BlockyTime - Track your time no need to Start/Stop,11595776,1.99,9,5,Productivity
Ball Escape!,131479552,0,48,3,Games
Loop Mania,67451904,0,534,4.5,Games
Independence Day Resurgence: Battle Heroes,275680256,0,523,4,Games
ひとほろぼし,44026880,0,0,0,Games
VR HORROR,107664384,0,241,3.5,Games
Maps for Minecraft PE (Mine Maps for Pocket Edition),11220992,1.99,134,3,Entertainment
Plummet Dash,24740864,0,194,4,Games
Unstoppable: Highway Truck Racing Game,132173824,2.99,13,3.5,Games
Surface: Return to Another World - A Hidden Object Adventure (Full),649999360,6.99,82,4.5,Games
KINGDOM HEARTS Union χ[Cross],82377728,0,2984,4,Games
Boooom!! -たった1発で爆破できますか？-,14064640,0,0,0,Games
Dancing with the Stars: The Official Game,350794752,0,1098,4,Games
High School Crush - My First Love,228554752,0,2003,4.5,Games
大根にしがみつく女子高生,93810688,0,10,5,Games
LEGO® DC Super Heroes Mighty Micros,164455424,0,172,4,Games
-The 穴通し3D- 君の記憶力x反射神経を問う! ～Mr.CURVEからの挑戦状 ～,147915776,0,0,0,Games
Scotmoji - Scottish emoji-stickers!,67978240,0.99,53,2,Utilities
Snakebird,124343296,0,401,3.5,Games
Glasmoji - Glasgow emoji-stickers,66552832,0.99,1,3,Utilities
Mancmoji - Manchester emoji-stickers!,71414784,0.99,0,0,Utilities
Scousemoji - Liverpool emoji-stickers,66212864,0.99,0,0,Utilities
Labyrinths of the World: Changing the Past HD - A Mystery Hidden Object Game (Full),1469082624,6.99,76,4.5,Games
おかず甲子園,199826432,0,0,0,Games
Move the Match - Matchstick Puzzles for Free,35869696,0,441,4,Games
女性向けまとめ読みアプリ - pool（プール）-,89447424,0,0,0,Lifestyle
イケメン革命◆アリスと恋の魔法 恋愛ゲーム,92517376,0,0,0,Games
PleaseDad. I wanna live. おとうさん、おねがい。わたし生きたいよ。,73361408,0,0,0,Games
Sloomy,76509184,0,241,4.5,Games
Warp Shift,342428672,0,1178,4.5,Games
Sausage Legend - Fighting Game,130111488,0,90,4.5,Games
Brio - Don’t Fall!,41423872,0,56,3.5,Games
Ridiculous Parking Simulator a Real Crazy Multi Car Driving Racing Game,331473920,0,43,4,Games
TAP BRAIN - 1日5分の計算で頭が良くなるゲーム,44122112,0,0,0,Games
Akuarella,99978240,1.99,7,5,Photo & Video
Tap Hero,26119168,0,1444,4.5,Games
War Tortoise,407088128,0,10555,5,Games
Emoji Blitz,15467520,0,999,4,Games
Dash Heroes,57469952,0,2,4.5,Games
Batman v Superman: Who Will Win,194196480,0,314,3,Games
Solitaire Free: card games for adults,34105344,0,4891,4.5,Entertainment
Dumb Ways JR Boffo's Breakfast,92313600,1.99,31,3.5,Education
謎トレ 謎解き脳トレーニング,6176768,0,0,0,Book
脱出ゲーム 海底神殿からの脱出,155508736,0,0,0,Games
热血超人-二次元卡牌游戏,732598272,0,0,0,Games
斗地主·大全-2017年最受欢迎的精品棋牌游戏合集,83053568,0,0,0,Games
Smart Baby Sorter HD - Early Learning Shapes and Colors / Matching and Educational Games for Preschool Kids,16807936,2.99,5,4.5,Games
Disco Dave,93434880,0,444,4.5,Games
Blair's Fashion Boutique - School Style,112493568,0,299,4.5,Games
Puppy Life - Secret Pet Party,195533824,0,343,4,Games
MuvaMoji by Amber Rose,73638912,1.99,2061,4.5,Entertainment
The Bad Man Tipster - Betting Tips,51968000,0,0,0,Entertainment
企业微信,139163648,0,7,2.5,Business
Cheats for FNAF World - Unlock every ending and beat the game with ease!,65344512,2.99,84,4,Reference
Phantasmat: The Dread of Oakville - A Mystery Hidden Object Game (Full),1021167616,6.99,71,4.5,Games
Myths of the World: The Whispering Marsh - A Mystery Hidden Object Game (Full),912822272,6.99,65,4.5,Games
Best 9 for Instagram,27278336,0,88,1,Photo & Video
Brain Block -脳トレ分解パズル-,99194880,0,0,0,Games
Keyboard PE - Custom keyboard for Modded Pocketmine Servers of Minecraft PE,22332416,1.99,7,1.5,Utilities
Escape Game: Relief,42011648,0,49,5,Games
タップモンスター◆タップだけの簡単本格RPG/タプモン,201381888,0,0,0,Games
Monster Raid™,365371392,0,116,4,Games
Buddyman Run － keep running!,278796288,0,762,4.5,Games
Stickman Cubed,109913088,0,47,4.5,Games
Rising Warriors: War Games - The New Order,51471360,0,541,3.5,Games
Vintage Slots Las Vegas - Old Slot Machine Games!,69826560,0,1474,5,Games
Сluster Traffic: Parkour Trucks Pro,162976768,0.99,4,3.5,Games
Lucky Block Mod Survival Game PE - Pocket Edition,111525888,0.99,272,4,Games
Clash Playbook: Plan Attacks for Clash of Clans,50597888,0.99,0,0,Utilities
Retro City Rampage DX,15611904,4.99,68,4.5,Games
Masks - MSQRD Edition,13214720,0.99,0,0,Photo & Video
Skippy Box,80876544,0,130,4.5,Games
ThemeOut,91664384,0,612,2.5,Utilities
Pupoji - Cute Dog Emoji Keyboard Puppy Face Emojis,61040640,0.99,0,0,Entertainment
Hexavoid,89885696,0,386,4.5,Games
Devil Tower 2,101798912,0.99,0,0,Games
Flippy - Star in famous clips!,85392384,0.99,134,4,Photo & Video
"人気の動画まとめてみた。""for YouTube""",8467456,0,0,0,Entertainment
Go Surf - The Endless Wave Runner,228620288,0,68,4,Games
Heavy Metal Emoji Keyboard,62248960,0.99,51,3.5,Entertainment
Restaurant DASH with Gordon Ramsay,174926848,0,21804,4.5,Games
【謎解き】自称カノジョからの病みすぎメッセージ,16397312,0,1,4,Book
おかんからのメッセ - ほのぼの謎解きゲーム,30749696,0,1,5,Book
箱庭シティ鉄道,210575360,5.99,0,0,Games
Escape Alice House2,56381440,0,8,4.5,Games
Super Slime Blitz – Gumball Endless Arcade Climber,338222080,0,668,4.5,Games
Fold+,55095296,1.99,4,3.5,Games
Talking Tom Gold Run: Fun & Endless Running Game,202542080,0,18733,4.5,Games
ドリブルの達人,20414464,0,0,0,Games
非诚勿扰-中国最大免费婚恋交友平台,12932096,0,3,3.5,Social Networking
小学館 オックスフォード 英語コロケーション辞典,72013824,22.99,0,0,Reference
Great App for Who is Your Daddy version,22635520,0.99,103,1.5,Reference
洋葱圈—正经人的不正经聊天工具,101316608,0,0,0,Social Networking
Shield Designer for Minecraft,20526080,0.99,17,2.5,Games
Activity++,2604032,2.99,131,4.5,Health & Fitness
心の美男美女診断,15053824,0,0,0,Entertainment
VR Roller Coaster,240964608,0,67,3.5,Games
Live.me – Live Video Chat & Make Friends Nearby,163832832,0,14724,4.5,Social Networking
Levels - Addictive Puzzle Game,89965568,0,7,4,Games
現金製造ロボ -毎日コツコツ3万円稼ぐ-,29755392,0,0,0,Finance
Zen,58142720,0,298,4.5,Health & Fitness
NumberQ,71362560,0,0,0,Games
BLOCK(ブロック) -ぼくの箱庭【3D】-,210988032,0,0,0,Games
Tap Tap Trillionaire,142701568,0,1595,4.5,Games
YANKAI'S TRIANGLE,58137600,1.99,61,4.5,Games
Thomas & Friends™: Read & Play,83994624,0,30,4,Entertainment
Golf Ball Locator,3899392,3.99,38,2,Sports
The Bug Butcher,720882688,3.99,153,4,Games
Riptide GP: Renegade,107640832,2.99,412,4.5,Games
Steve - The Jumping Dinosaur Widget Arcade Game,26888192,0,7751,4.5,Games
出会い系無料で遊べるsnsアプリ内緒チャットトーク,14261248,0,0,0,Social Networking
Messenger for WhatsApp - Pro App,709632,1.99,6,2.5,Business
迷你屠龙传(1.76经典休闲挂机版),34243584,0.99,1,5,Games
Versus - Multiplayer Game (2 players),60761088,0,1,5,Games
iLive Pro - Live Wallpapers for iPhone 7,1700864,0.99,9,3,Lifestyle
Bow Hunt Simulator,52435968,1.99,8,2.5,Sports
TohTum,75922432,0,110,4,Games
Ball Tower,124923904,0,67,3.5,Games
Ｘ:15秒の人気 アクション ゲーム,131354624,0,0,0,Games
Farming PRO 2016,340319232,4.99,133,4,Games
Lewandowski: Football Star,337468416,0,385,5,Games
Dino Tales Jr – storytelling for young minds,261073920,2.99,19,3,Education
Catholic Emoji,15938560,1.99,26,3,Lifestyle
Growing Pug,54922240,0.99,1194,4,Games
ThemeWave,7177216,3.99,24,1,Lifestyle
スマイルパーク 〜らくらく放置系遊園地ゲーム〜,100164608,0,0,0,Games
Hair Fashion™ - Girls Makeup Dressup and Makeover Games,100937728,0,197,4,Games
Horror Story 2016 こわい話,29597696,0,0,0,Book
Test your color IQ！カラーIQ診断テスト,16444416,0,0,0,Entertainment
Toca Dance Free,87115776,0,149,4,Education
Battlefleet Gothic: Leviathan,420435968,9.99,147,4,Games
Grim Tales: Threads of Destiny - A Hidden Object Mystery (Full),847803392,6.99,70,4.5,Games
Wonderball - One Touch Endless Ball Arcade Action,192527360,0,180,4.5,Games
Chimeras: The Signs of Prophecy - A Hidden Object Adventure (Full),639434752,6.99,71,4.5,Games
Fill - one-line puzzle game,72433664,0,15,4.5,Games
陌爱-最in全民交友神器！同城寂陌陌生帅哥美女视频聊天约会平台,30503936,0,0,0,Lifestyle
感動アプリ！無料ゲーム Japanese Gacha,77325312,0,3,4,Games
Behind You!!,52901888,0,40,5,Games
Dead In Bermuda,615608320,4.99,24,3.5,Games
Teenage Mutant Ninja Turtles: Half-Shell Heroes,357215232,3.99,20,4,Education
Marmiton Twist,32745472,0,2,4.5,Food & Drink
That Dragon Cancer,3856588800,4.99,132,4.5,Games
My Boo Town - Create your own Village of Boos,118087680,0,1829,4.5,Games
OctoPie - a Game Shakers App,264453120,0,374,4,Games
Gboard — a new keyboard from Google,125534208,0,8873,4,Utilities
Aeronaut,76222464,0,15,3.5,Games
陌爱神器-不闲聊！陌生人快速约见面平台,44841984,0,0,0,Social Networking
slither.io,32516096,0,107817,3.5,Games
陌恋-同城高颜值寂寞美女帅哥激情交友聊天神器！,28471296,0,1,1,Lifestyle
心がラクになる後ろ向き名言100選,93907968,0,0,0,Book
MOBIUS FINAL FANTASY,138045440,0,3640,4.5,Games
Princess Pet Palace: Royal Pony - Pet Care Play & Dress Up,194273280,0,74,4.5,Games
出会うカメ,67683328,0,0,0,Games
Kids Play Club - Fun Games & Activities,119285760,0,73,4,Games
The Hero Project: Redemption Season,39504896,4.99,183,4.5,Games
Play-Doh TOUCH - Shape Scan Explore,323988480,0,126,3.5,Games
Back To Square One,128863232,0,310,4.5,Games
Pixel Cup Soccer 16,66974720,2.99,1024,4.5,Games
Puzzle Game for Brain Training -KITINTO-,108787712,0,0,0,Games
real happy majiang-all stars majiangmahjong,74841088,0,0,0,Games
Mr.Luma's Super Flight,60838912,0.99,0,0,Education
MobileFamilyTree 8,71076864,17.99,19,3.5,Productivity
お解きなさい！,9191424,0,0,0,Book
Pixelgrams: Pixel Puzzles,83761152,0,156,4,Games
Monster Super League,163893248,0,10368,5,Games
Dark Souls III Map Companion,38604800,2.99,11,3.5,Reference
One Fish Two Fish Red Fish Blue Fish - Read & Learn - Dr. Seuss,61212672,3.99,13,4.5,Book
Horton Hears a Who! - Read & Play - Dr. Seuss,93196288,3.99,5,4.5,Book
Vice Lipstick,142598144,0,31,3.5,Lifestyle
UA Shop by Under Armour,202311680,0,741,4.5,Shopping
Albert & Otto,262772736,1.99,62,3,Games
Monster Girls Creator Catch em for Pokémon fans,87511040,0,2374,4.5,Games
Flying Car Driving Simulator Free: Extreme Muscle Car - Airplane Flight Pilot,69772288,0,1882,4.5,Games
Soccer Hit,175507456,0,309,4,Games
豪快ショット連発！爽快卓球ゲーム「サァァァ！」,43154432,0,0,0,Sports
Eyes Cube,120737792,0,69,4,Games
妖怪别跑,205922304,0.99,0,0,Games
カテエネ×Shufoo！,6210560,0,0,0,Lifestyle
レアジョブ瞬間中学英単語 | リスニングやTOEICの基礎学力にも,90980352,0,0,0,Education
Dice Mania - Play Free Online Classic Board Game with Friends,50235392,0,20,4.5,Games
Coloring Book for Me - Coloring pages for adults,109358080,0,7692,4.5,Entertainment
Incredibox,66006016,3.99,472,4.5,Games
Civil War: 1861,203193344,1.99,6,5,Games
PewDiePie's Tuber Simulator,266766336,0,90851,5,Games
Master For Minecraft Pocket Edition - Ultimate Guide For PE,12679168,1.99,195,4,Utilities
TRUMP'S WALL - Build it Huge,54270976,0,1278,4,Games
輪ゴムでシュート！ - 無料で遊べるミニゲーム,301379584,0,0,0,Games
Simple Habit,134466560,0,2494,5,Health & Fitness
2代目 Nソウル みそぽん,21346304,0,0,0,Games
SteamWorld Heist,242657280,9.99,277,4.5,Games
Sugar Slide: The Path Home,166046720,0,365,4.5,Games
Through The Fog!,186491904,0,216,4,Games
Escape from the wedding hall.,108348416,0,9,4,Games
Moomijis Moomin Stickers,19173376,0.99,5,3,Utilities
Girls PJ Party - Dress Up Spa & Fun,253245440,0,621,4,Games
Extreme Heavy Trucker Parking Simulator,224924672,0,44,4,Games
Krome Studio Service Plus,32825344,1.99,269,3.5,Photo & Video
Impossible Goal 3D,179884032,0,0,0,Games
DARUMA -目玉を転がして入れてください-,132957184,0,0,0,Games
はじめん ～はじめとつくる動画生活～,172704768,0,0,0,Games
A New Life,105390080,0.99,17,3,Games
Notice for smartwatch,1044480,4.99,146,1,Utilities
Quiz Tales,239486976,0,129,4,Games
Pony Princess Academy - Dress Up Style Feed & Care for Ponies Game,246378496,0,168,4.5,Games
Dream Diary - My Life My Adventure!,83220480,0,390,4,Games
Baby Twins - Terrible Two,121673728,0,710,4,Games
Daddy's Little Helper - Messy Home Adventure,106568704,0,270,4,Games
Candy Makeup - Sweet Salon Game for Girls,127670272,0,575,4,Games
Candy's Carnival,113391616,0,86,4,Games
iAnnotate 4 - read markup and share PDFs and more,29554688,9.99,353,3.5,Productivity
NFL Draft - Fan Mobile Pass,62576640,0,32,2,Sports
The Secret Elevator,1395615744,0.99,64,3.5,Games
Steppy Pants,166893568,0,12506,4.5,Games
BOO! - Video chat camera with filters & stickers,112069632,0,1805,4,Social Networking
更加令人感动的养成游戏「昭和杂货店物语２」,227135488,0,87,5,Games
Kungfu Street-Ultimate Fight,25918464,0,0,0,Games
US Presidential Election 2016 - Polls,41600000,0,28,1.5,News
It's a Space Thing,54069248,0,145,4.5,Games
Cleanz - Clean up Your Photo Library,12622848,1.99,12,3.5,Photo & Video
Lifeline: Whiteout,71406592,1.99,4327,4.5,Games
成金電鉄-超ハマる放置系ゲーム,472088576,0,0,0,Games
冒険ディグディグ（ドット絵ｘ放置ｘ冒険RPG）,58178560,0,0,0,Games
Pokémon GO,290762752,0,257627,3,Games
Flappy Hoopers: The Shooting Basketball Players,21773312,0,216,4.5,Games
Goo Saga,121143296,1.99,20,3.5,Games
Championship Manager 17,82527232,0,154,4,Games
Block Sky War (Luck of the Draw) : Mini Game With Worldwide Multiplayer,108449792,0.99,67,4,Games
SwapperFace - Face Swap Free Live Mask Effects,117949440,0,2,4.5,Photo & Video
Melody Jams,232676352,2.99,81,4,Games
FIFA Mobile Soccer,87408640,0,15365,4,Games
脱出ゲーム Night Room,218039296,0,1,5,Games
Hoverboard Simulator - Night Drive,23927808,0,360,3.5,Games
高清影视-大片免费天天看,18254848,0,0,0,Utilities
Smart Baby ABC Games: Toddler Kids Learning Apps,41485312,2.99,6,5,Games
VR RollerCoaster for Cardboard,127228928,2.99,7,4.5,Games
无双小师妹-登录送橙将,681596928,0,0,0,Games
Roof Jumping 3 Stunt Driver Parking Simulator an Extreme Real Car Racing Game,283409408,0,88,4,Games
My PlayHome Hospital,221880320,2.99,689,4.5,Entertainment
Survivor: Prologue,55823360,0,2,5,Games
Crazy Love Story - Wedding Dreams,135127040,0,337,4,Games
Nike+,149407744,0,5464,5,Shopping
Make7! Hexa Puzzle,112582656,0,3336,4.5,Games
KIXIFY - Buy & Sell Sneakers,50725888,0,1735,5,Shopping
Block! Hexa Puzzle,132425728,0,28524,4.5,Games
ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,8456192,0,13,5,Social Networking
【完全無料】おとな専用！出会い掲示板,3217408,0,0,0,Social Networking
大学生のための時間割,30629888,0,0,0,Education
秒速,13033472,0,0,0,Games
スカッと！脳トレ！ピッといん〜頭がよくなるブロックパズルゲーム〜,34933760,0,0,0,Games
Rio 2016 Olympic Games,237578240,0,1850,4.5,Games
You勇者 -HIKAKINとSEIKIN(ヒカキンとセイキン)と無料ロールプレイング,45509632,0,0,0,Games
Ninja Dude vs Zombies - endless tap 'n' slash zombie arcade game,83969024,0,104,4,Games
Football Manager Mobile 2017,1249507328,8.99,55,4,Games
Football Manager Touch 2017,3465451520,19.99,61,4,Games
The Infinite Arcade by Tinybop,211762176,2.99,75,4,Education
Vectradius,24117248,0.99,70,4.5,Games
Cognition Game,183614464,2.99,18,4.5,Games
Go Pug Go,65866752,0,184,4.5,Games
ぷかぷか,16136192,0,0,0,Games
ゲームセンター倶楽部,111177728,5.99,1,5,Games
Princess Libby's Perfect Beach Day,139961344,0,98,3.5,Games
任务客,28395520,0,0,0,Entertainment
Evo Explores,165360640,1.99,81,4.5,Games
Cheer Updates,33499136,1.99,98,2,Sports
Caterzillar,73056256,2.99,256,4.5,Games
Lifeline: Crisis Line,69201920,1.99,167,4,Games
口袋电玩-经典街机游戏真人秀版•玩转全民疯狂欢乐火拼炸诈扎金花送斗牛牛麻将VIP,45176832,0,0,0,Games
彩库宝典-【官方版】,57025536,0,0,0,Reference
蜀山诛魔纪-古装恋爱仙侠动作手游·MMO端游品质,322576384,0,1,5,Games
もじさがし,23536640,0,0,0,Games
Google Allo — smart messaging,171962368,0,862,3.5,Social Networking
Coin Dozer: Casino,151451648,0,2024,5,Games
Apple TV Remote,12637184,0,1651,2.5,Entertainment
Google Duo - simple video calling,44514304,0,1033,4,Social Networking
Battleborn® Tap,127321088,0,1974,4.5,Games
【完全無料】ソク出会える！ひみつフレ探し掲示板,13287424,0,0,0,Social Networking
Steps! - Hardest Action Game Ever!,94791680,0,13,4.5,Games
Fish Mania™,141017088,0,6038,5,Games
MagiMobile – Mighty Magiswords Collection App,149731328,0,553,3.5,Entertainment
Tap Tap Builder,148815872,0,999,4.5,Games
Servers the Hunger Games Edition for Minecraft Pocket (PvP Multiplayer Servers for PE),8644608,1.99,89,3.5,Utilities
S ou SS,4824064,2.99,0,0,Education
Slots: Hot Vegas Slot Machines - Free Slot Games,163115008,0,3938,5,Games
Trump On The Run,84445184,0,2025,3.5,Games
Beyond 14,99192832,0,426,4.5,Games
Basketball Free Throw,111248384,0,24,4,Games
NOW直播—腾讯旗下全民直播平台,113596416,0,0,0,Social Networking
Tina's Diary: Spring Outing,97122304,0,134,4.5,Games
CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,11585536,0.99,287,3.5,Entertainment
Diced - A Simple Puzzle Dice Game,54171648,0,53,4.5,Games
ぱちモンパズル〜簡単無料パズルRPGゲーム,66735104,0,0,0,Games
Tomb Journey (Ancient ruins fantasy adventure),77178880,0.99,126,5,Games
VEHICLES & WEAPONS MODS for Minecraft Pc Guide,24669184,1.99,450,4,Entertainment
Deer Calls & Deer Sounds for Deer Hunting - BLUETOOTH COMPATIBLE,53362688,2.99,1,4,Sports
Clash of Queens: Dragons Rise,167815168,0,820,4.5,Games
Fancy Cakes - Endless Tasty Puzzle,209037312,0,147,4.5,Games
Mad City Gangs: Nice City,164147200,0,294,2.5,Games
Juggernaut Champions,146553856,0,1193,4.5,Games
Sweet Princess Makeup Party - Girls Dressup Games,95408128,0,109,4,Games
50 50 - The Addictive Slicing Game,245484544,0,2998,4.5,Games
Raccoon Pizza Rush,253734912,0,69,4.5,Games
Flying Police Car Driving Simulator Free: Criminal Craft Chase,70970368,0,422,4,Games
First Year Demons,68433920,1.99,9,2,Games
Trolls: Crazy Party Forest!,312641536,0,1260,4,Games
VR Flight Simulator for Google Cardboard,73867264,0,180,3,Games
My Town : Wedding Day,409982976,2.99,95,4,Entertainment
Mahjong Treasure Quest,122580992,0,6557,4.5,Games
Sushi Go!,89600000,4.99,145,4.5,Games
Jumpy Tree,184512512,0,160,4.5,Games
BBC Colouring: Doctor Who,91060224,1.99,19,3,Entertainment
Iron Maiden: Legacy of the Beast,270031872,0,2152,4.5,Games
女子力たったの５、ゴミずら◇恋愛xイケメン育成+放置げー！無料の育成・恋愛・放置ゲーム～,61911040,0,0,0,Games
ダニエル！！今はフリーキック中よ！,130876416,0,0,0,Games
Princess Swimming & Spa - Girls Beauty Game FREE,72358912,0,21,4,Games
Slots Real Las Vegas - Free Casino Slot Machine Games - Bet Spin and Win Jackpot & Bonus,60484608,0,115,4.5,Games
Craftmoji - the cute craft sticker App,39272448,0.99,27,1.5,Entertainment
Todrick,18373632,0.99,1,5,Social Networking
魔灵觉醒（王者归来）- 3D新职业魔剑士降临,362543104,0,0,0,Games
脱出ゲーム 研究所からの脱出,177694720,0,1,1,Games
Crazy Craft Mod Guide for Minecraft Pc :Complete and Ultimate for Players,64715776,1.99,69,1.5,Games
VR Viewer,45782016,0.99,14,3,Photo & Video
Sports Hero,80888832,0,343,4,Games
Heuristic Shakespeare - The Tempest,233176064,5.99,85,5,Education
DM2 - The Drum Machine,93433856,4.99,40,4.5,Music
Color Dotz,17227776,0,326,3.5,Games
Warhammer 40000: Regicide,754333696,0.99,157,3.5,Games
ビッグバン チャット-友達作り ひま友チャット,44267520,0,0,0,Entertainment
Treasure Buster,41987072,0.99,53,4.5,Games
东西战神,352692224,0,0,0,Games
Tap Smiths,141621248,0,5112,4.5,Games
ひとたがやし,56503296,0,0,0,Games
Dead Reckoning: The Crescent Case - A Mystery Hidden Object Game (Full),967158784,6.99,58,4,Games
Mahjong Solitaire Star! Your Favorite Game!,60092416,0,2731,4.5,Games
Punished Talents: Stolen Awards HD - A Mystery Hidden Object Game (Full),926931968,6.99,45,3.5,Games
European Mystery: Flowers of Death HD (Full),1131868160,6.99,68,3.5,Games
Sable Maze: Soul Catcher HD - A Mystery Hidden Object Game (Full),1233047552,6.99,38,3.5,Games
PP基金理财-灵活存取的高收益金融理财平台,29420544,0,0,0,Finance
Alternative Girls,207391744,0,29,5,Games
Dropple,204987392,0,243,4.5,Games
Magic Legion - Age of Heroes,238582784,0,517,4.5,Games
